Start Date/Time,End Date/Time,Duration (secs)
30-Dec-2023 00:25:07,30-Dec-2023 00:35:37,630
30-Dec-2023 00:36:07,30-Dec-2023 00:45:37,570
30-Dec-2023 00:45:37,30-Dec-2023 00:57:37,720
30-Dec-2023 00:57:37,30-Dec-2023 01:08:07,630
30-Dec-2023 01:08:07,30-Dec-2023 01:23:37,930
30-Dec-2023 01:23:37,30-Dec-2023 01:35:07,690
30-Dec-2023 01:35:07,30-Dec-2023 02:00:37,1530
30-Dec-2023 02:01:37,30-Dec-2023 02:14:37,780
30-Dec-2023 02:16:07,30-Dec-2023 02:49:07,1980
30-Dec-2023 02:49:07,30-Dec-2023 02:56:07,420
30-Dec-2023 02:56:07,30-Dec-2023 03:04:37,510
30-Dec-2023 03:04:37,30-Dec-2023 03:09:07,270
30-Dec-2023 03:16:07,30-Dec-2023 03:19:07,180
30-Dec-2023 03:20:37,30-Dec-2023 03:45:07,1470
30-Dec-2023 03:46:37,30-Dec-2023 04:12:37,1560
30-Dec-2023 04:12:37,30-Dec-2023 04:40:37,1680
30-Dec-2023 04:40:37,30-Dec-2023 05:30:37,3000
30-Dec-2023 05:30:37,30-Dec-2023 05:33:07,150
30-Dec-2023 05:33:07,30-Dec-2023 05:41:07,480
30-Dec-2023 05:41:07,30-Dec-2023 06:12:37,1890
30-Dec-2023 06:12:37,30-Dec-2023 06:16:07,210
30-Dec-2023 06:16:07,30-Dec-2023 06:18:37,150
30-Dec-2023 06:18:37,30-Dec-2023 06:21:37,180
30-Dec-2023 06:21:37,30-Dec-2023 06:28:37,420
30-Dec-2023 06:28:37,30-Dec-2023 06:29:07,30
30-Dec-2023 06:29:37,30-Dec-2023 06:47:37,1080
30-Dec-2023 06:48:37,30-Dec-2023 06:53:37,300
30-Dec-2023 23:50:25,31-Dec-2023 00:02:55,750
31-Dec-2023 00:02:55,31-Dec-2023 00:25:55,1380
31-Dec-2023 00:27:25,31-Dec-2023 00:44:55,1050
31-Dec-2023 00:44:55,31-Dec-2023 00:50:55,360
31-Dec-2023 00:54:55,31-Dec-2023 01:12:25,1050
31-Dec-2023 01:12:25,31-Dec-2023 01:45:55,2010
31-Dec-2023 01:45:55,31-Dec-2023 01:51:55,360
31-Dec-2023 01:51:55,31-Dec-2023 02:05:55,840
31-Dec-2023 02:05:55,31-Dec-2023 03:07:55,3720
31-Dec-2023 03:07:55,31-Dec-2023 03:36:55,1740
31-Dec-2023 03:36:55,31-Dec-2023 04:39:25,3750
31-Dec-2023 04:39:25,31-Dec-2023 05:19:55,2430
31-Dec-2023 05:19:55,31-Dec-2023 05:20:25,30
31-Dec-2023 05:20:25,31-Dec-2023 05:47:55,1650
31-Dec-2023 05:47:55,31-Dec-2023 07:04:25,4590
31-Dec-2023 07:04:55,31-Dec-2023 07:09:25,270
31-Dec-2023 07:09:25,31-Dec-2023 07:14:55,330
01-Jan-2024 02:38:17,01-Jan-2024 02:52:47,870
01-Jan-2024 02:52:47,01-Jan-2024 03:20:17,1650
01-Jan-2024 03:20:17,01-Jan-2024 03:21:47,90
01-Jan-2024 03:21:47,01-Jan-2024 03:25:47,240
01-Jan-2024 03:25:47,01-Jan-2024 03:29:17,210
01-Jan-2024 03:29:17,01-Jan-2024 03:36:47,450
01-Jan-2024 03:37:47,01-Jan-2024 04:41:47,3840
01-Jan-2024 04:42:17,01-Jan-2024 05:46:47,3870
01-Jan-2024 05:46:47,01-Jan-2024 05:54:17,450
01-Jan-2024 05:55:47,01-Jan-2024 06:12:17,990
01-Jan-2024 06:12:17,01-Jan-2024 07:04:17,3120
01-Jan-2024 07:04:17,01-Jan-2024 07:23:47,1170
01-Jan-2024 07:23:47,01-Jan-2024 07:57:17,2010
01-Jan-2024 07:57:17,01-Jan-2024 07:59:47,150
02-Jan-2024 00:57:12,02-Jan-2024 01:21:12,1440
02-Jan-2024 01:21:12,02-Jan-2024 01:26:12,300
02-Jan-2024 01:26:12,02-Jan-2024 01:32:42,390
02-Jan-2024 01:32:42,02-Jan-2024 02:01:42,1740
02-Jan-2024 02:01:42,02-Jan-2024 02:02:42,60
02-Jan-2024 02:02:42,02-Jan-2024 02:04:42,120
02-Jan-2024 02:06:12,02-Jan-2024 02:24:12,1080
02-Jan-2024 02:27:12,02-Jan-2024 02:45:12,1080
02-Jan-2024 02:45:12,02-Jan-2024 03:08:12,1380
02-Jan-2024 03:08:12,02-Jan-2024 03:36:12,1680
02-Jan-2024 03:36:12,02-Jan-2024 03:43:42,450
02-Jan-2024 03:45:42,02-Jan-2024 04:46:12,3630
02-Jan-2024 04:46:12,02-Jan-2024 05:24:42,2310
02-Jan-2024 05:24:42,02-Jan-2024 05:54:12,1770
03-Jan-2024 00:32:53,03-Jan-2024 00:51:53,1140
03-Jan-2024 00:51:53,03-Jan-2024 00:59:23,450
03-Jan-2024 01:00:53,03-Jan-2024 01:09:23,510
03-Jan-2024 01:09:23,03-Jan-2024 01:24:53,930
03-Jan-2024 01:24:53,03-Jan-2024 01:46:53,1320
03-Jan-2024 01:46:53,03-Jan-2024 02:00:53,840
03-Jan-2024 02:01:53,03-Jan-2024 02:19:53,1080
03-Jan-2024 02:19:53,03-Jan-2024 02:43:23,1410
03-Jan-2024 02:43:23,03-Jan-2024 02:53:53,630
03-Jan-2024 02:53:53,03-Jan-2024 03:26:23,1950
03-Jan-2024 03:26:23,03-Jan-2024 04:33:23,4020
03-Jan-2024 04:34:53,03-Jan-2024 04:43:23,510
03-Jan-2024 04:43:23,03-Jan-2024 04:52:53,570
03-Jan-2024 04:56:53,03-Jan-2024 04:58:53,120
03-Jan-2024 04:58:53,03-Jan-2024 05:18:23,1170
03-Jan-2024 05:18:23,03-Jan-2024 05:53:53,2130
03-Jan-2024 23:20:48,03-Jan-2024 23:33:18,750
03-Jan-2024 23:33:18,04-Jan-2024 00:00:48,1650
04-Jan-2024 00:00:48,04-Jan-2024 00:15:18,870
04-Jan-2024 00:15:18,04-Jan-2024 00:23:48,510
04-Jan-2024 00:23:48,04-Jan-2024 00:29:48,360
04-Jan-2024 00:29:48,04-Jan-2024 00:34:18,270
04-Jan-2024 00:34:18,04-Jan-2024 00:34:48,30
04-Jan-2024 00:35:18,04-Jan-2024 00:42:48,450
04-Jan-2024 00:43:48,04-Jan-2024 01:25:48,2520
04-Jan-2024 01:25:48,04-Jan-2024 01:30:48,300
04-Jan-2024 01:30:48,04-Jan-2024 01:31:48,60
04-Jan-2024 01:32:48,04-Jan-2024 01:41:48,540
04-Jan-2024 01:41:48,04-Jan-2024 01:55:48,840
04-Jan-2024 01:55:48,04-Jan-2024 02:17:18,1290
04-Jan-2024 02:17:18,04-Jan-2024 02:40:48,1410
04-Jan-2024 02:40:48,04-Jan-2024 02:49:48,540
04-Jan-2024 02:49:48,04-Jan-2024 03:02:18,750
04-Jan-2024 03:09:48,04-Jan-2024 04:01:18,3090
04-Jan-2024 04:01:18,04-Jan-2024 04:09:48,510
04-Jan-2024 04:10:48,04-Jan-2024 04:14:48,240
04-Jan-2024 04:14:48,04-Jan-2024 04:20:48,360
04-Jan-2024 04:21:18,04-Jan-2024 04:25:18,240
04-Jan-2024 04:25:18,04-Jan-2024 04:29:18,240
04-Jan-2024 04:29:18,04-Jan-2024 04:29:48,30
04-Jan-2024 04:30:48,04-Jan-2024 05:20:48,3000
04-Jan-2024 05:20:48,04-Jan-2024 05:52:48,1920
04-Jan-2024 05:52:48,04-Jan-2024 05:53:48,60
04-Jan-2024 23:05:03,04-Jan-2024 23:36:33,1890
04-Jan-2024 23:36:33,04-Jan-2024 23:46:33,600
04-Jan-2024 23:46:33,04-Jan-2024 23:54:33,480
04-Jan-2024 23:54:33,05-Jan-2024 00:12:33,1080
05-Jan-2024 00:13:33,05-Jan-2024 00:35:03,1290
05-Jan-2024 00:35:03,05-Jan-2024 00:56:03,1260
05-Jan-2024 00:56:03,05-Jan-2024 01:08:33,750
05-Jan-2024 01:09:03,05-Jan-2024 01:58:03,2940
05-Jan-2024 01:58:03,05-Jan-2024 02:43:33,2730
05-Jan-2024 02:43:33,05-Jan-2024 03:41:33,3480
05-Jan-2024 03:41:33,05-Jan-2024 03:55:33,840
05-Jan-2024 03:56:33,05-Jan-2024 04:30:33,2040
05-Jan-2024 04:30:33,05-Jan-2024 04:45:33,900
05-Jan-2024 04:45:33,05-Jan-2024 04:57:03,690
05-Jan-2024 05:00:33,05-Jan-2024 05:01:33,60
05-Jan-2024 05:06:03,05-Jan-2024 05:17:33,690
05-Jan-2024 05:17:33,05-Jan-2024 05:33:33,960
05-Jan-2024 05:34:03,05-Jan-2024 05:54:03,1200
06-Jan-2024 00:01:30,06-Jan-2024 00:22:30,1260
06-Jan-2024 00:22:30,06-Jan-2024 00:30:30,480
06-Jan-2024 00:30:30,06-Jan-2024 00:49:30,1140
06-Jan-2024 00:49:30,06-Jan-2024 00:59:30,600
06-Jan-2024 00:59:30,06-Jan-2024 01:10:30,660
06-Jan-2024 01:10:30,06-Jan-2024 01:45:30,2100
06-Jan-2024 01:46:30,06-Jan-2024 02:00:30,840
06-Jan-2024 02:03:30,06-Jan-2024 02:50:30,2820
06-Jan-2024 02:50:30,06-Jan-2024 03:18:30,1680
06-Jan-2024 03:18:30,06-Jan-2024 04:46:00,5250
06-Jan-2024 04:47:00,06-Jan-2024 04:53:00,360
06-Jan-2024 05:01:30,06-Jan-2024 05:05:00,210
06-Jan-2024 05:08:30,06-Jan-2024 06:14:00,3930
06-Jan-2024 06:14:00,06-Jan-2024 06:32:00,1080
06-Jan-2024 06:32:00,06-Jan-2024 06:42:00,600
06-Jan-2024 06:42:00,06-Jan-2024 06:53:30,690
07-Jan-2024 00:01:04,07-Jan-2024 00:20:04,1140
07-Jan-2024 00:20:04,07-Jan-2024 00:28:34,510
07-Jan-2024 00:28:34,07-Jan-2024 00:30:34,120
07-Jan-2024 00:30:34,07-Jan-2024 00:35:04,270
07-Jan-2024 00:35:04,07-Jan-2024 00:50:34,930
07-Jan-2024 00:50:34,07-Jan-2024 01:05:04,870
07-Jan-2024 01:05:04,07-Jan-2024 01:05:34,30
07-Jan-2024 01:06:04,07-Jan-2024 01:27:04,1260
07-Jan-2024 01:28:34,07-Jan-2024 01:32:34,240
07-Jan-2024 01:37:04,07-Jan-2024 02:09:34,1950
07-Jan-2024 02:09:34,07-Jan-2024 02:13:34,240
07-Jan-2024 02:13:34,07-Jan-2024 02:19:04,330
07-Jan-2024 02:19:04,07-Jan-2024 02:20:34,90
07-Jan-2024 02:20:34,07-Jan-2024 02:32:04,690
07-Jan-2024 02:32:04,07-Jan-2024 02:35:04,180
07-Jan-2024 02:37:04,07-Jan-2024 03:06:04,1740
07-Jan-2024 03:06:04,07-Jan-2024 03:19:34,810
07-Jan-2024 03:19:34,07-Jan-2024 03:37:34,1080
07-Jan-2024 03:37:34,07-Jan-2024 04:07:04,1770
07-Jan-2024 04:07:04,07-Jan-2024 05:08:34,3690
07-Jan-2024 05:09:04,07-Jan-2024 05:17:04,480
07-Jan-2024 05:17:04,07-Jan-2024 05:43:34,1590
07-Jan-2024 05:43:34,07-Jan-2024 06:54:04,4230
07-Jan-2024 22:51:29,07-Jan-2024 22:59:59,510
07-Jan-2024 23:00:59,07-Jan-2024 23:13:59,780
07-Jan-2024 23:13:59,07-Jan-2024 23:18:59,300
07-Jan-2024 23:18:59,07-Jan-2024 23:30:29,690
07-Jan-2024 23:31:29,07-Jan-2024 23:34:29,180
07-Jan-2024 23:34:59,07-Jan-2024 23:57:29,1350
07-Jan-2024 23:57:29,08-Jan-2024 00:03:29,360
08-Jan-2024 00:06:59,08-Jan-2024 00:22:29,930
08-Jan-2024 00:22:29,08-Jan-2024 00:50:59,1710
08-Jan-2024 00:50:59,08-Jan-2024 01:03:59,780
08-Jan-2024 01:03:59,08-Jan-2024 01:14:29,630
08-Jan-2024 01:18:29,08-Jan-2024 02:09:29,3060
08-Jan-2024 02:09:29,08-Jan-2024 02:27:29,1080
08-Jan-2024 02:27:59,08-Jan-2024 03:02:59,2100
08-Jan-2024 03:03:29,08-Jan-2024 03:27:29,1440
08-Jan-2024 03:28:29,08-Jan-2024 03:30:59,150
08-Jan-2024 03:35:29,08-Jan-2024 04:41:59,3990
08-Jan-2024 04:41:59,08-Jan-2024 05:19:59,2280
08-Jan-2024 05:19:59,08-Jan-2024 05:41:29,1290
08-Jan-2024 05:42:29,08-Jan-2024 05:53:59,690
08-Jan-2024 22:22:55,08-Jan-2024 22:42:55,1200
08-Jan-2024 22:42:55,08-Jan-2024 22:45:55,180
08-Jan-2024 22:45:55,08-Jan-2024 23:03:55,1080
08-Jan-2024 23:03:55,08-Jan-2024 23:25:25,1290
08-Jan-2024 23:30:25,09-Jan-2024 00:07:25,2220
09-Jan-2024 00:07:25,09-Jan-2024 00:21:25,840
09-Jan-2024 00:21:25,09-Jan-2024 00:31:25,600
09-Jan-2024 00:31:25,09-Jan-2024 00:38:25,420
09-Jan-2024 00:38:25,09-Jan-2024 00:42:25,240
09-Jan-2024 00:42:25,09-Jan-2024 01:01:55,1170
09-Jan-2024 01:01:55,09-Jan-2024 01:41:25,2370
09-Jan-2024 01:41:55,09-Jan-2024 02:19:55,2280
09-Jan-2024 02:30:25,09-Jan-2024 02:48:55,1110
09-Jan-2024 02:49:25,09-Jan-2024 03:05:25,960
09-Jan-2024 03:06:55,09-Jan-2024 03:18:25,690
09-Jan-2024 03:30:55,09-Jan-2024 03:49:55,1140
09-Jan-2024 03:50:25,09-Jan-2024 03:53:25,180
09-Jan-2024 03:53:25,09-Jan-2024 04:06:55,810
09-Jan-2024 04:06:55,09-Jan-2024 05:25:25,4710
09-Jan-2024 05:25:25,09-Jan-2024 05:38:55,810
09-Jan-2024 05:38:55,09-Jan-2024 05:50:55,720
09-Jan-2024 05:50:55,09-Jan-2024 05:51:25,30
09-Jan-2024 05:51:25,09-Jan-2024 05:53:55,150
09-Jan-2024 22:54:53,09-Jan-2024 23:09:53,900
09-Jan-2024 23:09:53,09-Jan-2024 23:36:23,1590
09-Jan-2024 23:36:23,09-Jan-2024 23:36:53,30
09-Jan-2024 23:36:53,09-Jan-2024 23:43:53,420
09-Jan-2024 23:43:53,09-Jan-2024 23:50:23,390
09-Jan-2024 23:50:23,10-Jan-2024 00:02:23,720
10-Jan-2024 00:02:23,10-Jan-2024 00:39:23,2220
10-Jan-2024 00:39:23,10-Jan-2024 00:43:23,240
10-Jan-2024 00:43:23,10-Jan-2024 01:25:23,2520
10-Jan-2024 01:26:23,10-Jan-2024 01:28:53,150
10-Jan-2024 01:29:23,10-Jan-2024 02:19:23,3000
10-Jan-2024 02:19:23,10-Jan-2024 02:57:23,2280
10-Jan-2024 02:57:23,10-Jan-2024 02:58:23,60
10-Jan-2024 02:58:23,10-Jan-2024 03:05:23,420
10-Jan-2024 03:05:23,10-Jan-2024 04:14:53,4170
10-Jan-2024 04:14:53,10-Jan-2024 04:20:53,360
10-Jan-2024 04:20:53,10-Jan-2024 05:02:53,2520
10-Jan-2024 05:02:53,10-Jan-2024 05:39:23,2190
10-Jan-2024 05:39:23,10-Jan-2024 05:53:23,840
10-Jan-2024 23:37:24,10-Jan-2024 23:41:24,240
10-Jan-2024 23:43:54,10-Jan-2024 23:55:54,720
10-Jan-2024 23:55:54,11-Jan-2024 00:12:24,990
11-Jan-2024 00:12:24,11-Jan-2024 00:12:54,30
11-Jan-2024 00:13:54,11-Jan-2024 00:28:54,900
11-Jan-2024 00:28:54,11-Jan-2024 00:43:54,900
11-Jan-2024 00:43:54,11-Jan-2024 00:45:54,120
11-Jan-2024 00:45:54,11-Jan-2024 00:56:24,630
11-Jan-2024 00:56:54,11-Jan-2024 01:32:54,2160
11-Jan-2024 01:33:24,11-Jan-2024 01:58:24,1500
11-Jan-2024 01:58:24,11-Jan-2024 02:02:24,240
11-Jan-2024 02:02:24,11-Jan-2024 03:24:54,4950
11-Jan-2024 03:24:54,11-Jan-2024 03:51:54,1620
11-Jan-2024 03:51:54,11-Jan-2024 05:02:54,4260
11-Jan-2024 05:02:54,11-Jan-2024 05:37:24,2070
11-Jan-2024 05:37:24,11-Jan-2024 05:41:24,240
11-Jan-2024 05:41:24,11-Jan-2024 05:47:54,390
11-Jan-2024 05:47:54,11-Jan-2024 05:53:54,360
11-Jan-2024 22:58:20,11-Jan-2024 23:18:20,1200
11-Jan-2024 23:18:20,11-Jan-2024 23:58:50,2430
11-Jan-2024 23:58:50,12-Jan-2024 01:31:20,5550
12-Jan-2024 01:38:50,12-Jan-2024 01:53:20,870
12-Jan-2024 01:53:20,12-Jan-2024 02:19:20,1560
12-Jan-2024 02:19:20,12-Jan-2024 03:45:20,5160
12-Jan-2024 03:45:20,12-Jan-2024 04:26:20,2460
12-Jan-2024 04:26:20,12-Jan-2024 05:29:50,3810
12-Jan-2024 05:29:50,12-Jan-2024 05:33:50,240
12-Jan-2024 05:42:50,12-Jan-2024 05:43:50,60
12-Jan-2024 05:45:20,12-Jan-2024 05:50:50,330
12-Jan-2024 23:14:58,12-Jan-2024 23:28:28,810
12-Jan-2024 23:28:28,13-Jan-2024 00:02:28,2040
13-Jan-2024 00:02:28,13-Jan-2024 00:45:28,2580
13-Jan-2024 00:45:28,13-Jan-2024 00:50:28,300
13-Jan-2024 00:50:28,13-Jan-2024 01:42:58,3150
13-Jan-2024 01:46:58,13-Jan-2024 02:04:28,1050
13-Jan-2024 02:04:28,13-Jan-2024 02:04:58,30
13-Jan-2024 02:04:58,13-Jan-2024 02:05:28,30
13-Jan-2024 02:06:28,13-Jan-2024 02:08:58,150
13-Jan-2024 02:08:58,13-Jan-2024 02:19:28,630
13-Jan-2024 02:19:28,13-Jan-2024 02:22:58,210
13-Jan-2024 02:24:28,13-Jan-2024 03:06:58,2550
13-Jan-2024 03:06:58,13-Jan-2024 03:31:58,1500
13-Jan-2024 03:32:58,13-Jan-2024 04:38:58,3960
13-Jan-2024 04:38:58,13-Jan-2024 05:00:28,1290
13-Jan-2024 05:00:28,13-Jan-2024 05:49:58,2970
13-Jan-2024 05:49:58,13-Jan-2024 06:11:28,1290
13-Jan-2024 06:11:28,13-Jan-2024 06:53:28,2520
13-Jan-2024 23:11:42,13-Jan-2024 23:14:42,180
13-Jan-2024 23:23:12,13-Jan-2024 23:43:12,1200
13-Jan-2024 23:43:12,13-Jan-2024 23:50:42,450
13-Jan-2024 23:50:42,13-Jan-2024 23:54:42,240
13-Jan-2024 23:54:42,13-Jan-2024 23:57:42,180
13-Jan-2024 23:57:42,14-Jan-2024 00:12:42,900
14-Jan-2024 00:16:12,14-Jan-2024 00:30:12,840
14-Jan-2024 00:30:12,14-Jan-2024 00:52:42,1350
14-Jan-2024 00:52:42,14-Jan-2024 01:27:42,2100
14-Jan-2024 01:27:42,14-Jan-2024 01:29:12,90
14-Jan-2024 01:29:12,14-Jan-2024 01:32:12,180
14-Jan-2024 01:32:12,14-Jan-2024 01:33:42,90
14-Jan-2024 01:33:42,14-Jan-2024 01:34:12,30
14-Jan-2024 01:35:12,14-Jan-2024 01:50:12,900
14-Jan-2024 01:50:12,14-Jan-2024 02:14:42,1470
14-Jan-2024 02:14:42,14-Jan-2024 02:43:12,1710
14-Jan-2024 02:43:12,14-Jan-2024 02:53:42,630
14-Jan-2024 02:53:42,14-Jan-2024 03:24:12,1830
14-Jan-2024 03:24:12,14-Jan-2024 03:59:42,2130
14-Jan-2024 03:59:42,14-Jan-2024 04:58:42,3540
14-Jan-2024 04:58:42,14-Jan-2024 05:20:42,1320
14-Jan-2024 05:21:12,14-Jan-2024 05:24:42,210
14-Jan-2024 05:24:42,14-Jan-2024 05:53:42,1740
14-Jan-2024 05:55:12,14-Jan-2024 05:57:12,120
14-Jan-2024 05:58:12,14-Jan-2024 06:00:12,120
14-Jan-2024 06:02:12,14-Jan-2024 06:39:12,2220
14-Jan-2024 23:17:30,14-Jan-2024 23:34:00,990
14-Jan-2024 23:34:00,15-Jan-2024 00:06:30,1950
15-Jan-2024 00:06:30,15-Jan-2024 00:11:30,300
15-Jan-2024 00:12:30,15-Jan-2024 01:09:30,3420
15-Jan-2024 01:09:30,15-Jan-2024 01:21:30,720
15-Jan-2024 01:27:00,15-Jan-2024 02:14:30,2850
15-Jan-2024 02:14:30,15-Jan-2024 02:51:00,2190
15-Jan-2024 02:51:00,15-Jan-2024 02:52:30,90
15-Jan-2024 02:52:30,15-Jan-2024 02:54:00,90
15-Jan-2024 02:54:00,15-Jan-2024 04:08:30,4470
15-Jan-2024 04:08:30,15-Jan-2024 04:41:00,1950
15-Jan-2024 04:41:00,15-Jan-2024 04:41:30,30
15-Jan-2024 04:42:30,15-Jan-2024 05:32:30,3000
15-Jan-2024 05:32:30,15-Jan-2024 05:53:00,1230
15-Jan-2024 05:53:00,15-Jan-2024 05:54:00,60
15-Jan-2024 23:17:29,15-Jan-2024 23:35:59,1110
15-Jan-2024 23:35:59,15-Jan-2024 23:37:59,120
15-Jan-2024 23:37:59,15-Jan-2024 23:40:29,150
15-Jan-2024 23:40:29,15-Jan-2024 23:57:59,1050
15-Jan-2024 23:57:59,15-Jan-2024 23:59:29,90
15-Jan-2024 23:59:29,16-Jan-2024 00:03:59,270
16-Jan-2024 00:03:59,16-Jan-2024 00:06:29,150
16-Jan-2024 00:06:29,16-Jan-2024 00:11:29,300
16-Jan-2024 00:11:29,16-Jan-2024 00:19:59,510
16-Jan-2024 00:19:59,16-Jan-2024 00:29:29,570
16-Jan-2024 00:30:29,16-Jan-2024 00:31:59,90
16-Jan-2024 00:31:59,16-Jan-2024 00:40:29,510
16-Jan-2024 00:40:29,16-Jan-2024 01:20:59,2430
16-Jan-2024 01:21:59,16-Jan-2024 02:37:59,4560
16-Jan-2024 02:37:59,16-Jan-2024 03:18:29,2430
16-Jan-2024 03:18:29,16-Jan-2024 03:57:29,2340
16-Jan-2024 03:57:59,16-Jan-2024 04:31:29,2010
16-Jan-2024 04:31:29,16-Jan-2024 04:50:59,1170
16-Jan-2024 04:50:59,16-Jan-2024 05:26:29,2130
16-Jan-2024 05:26:59,16-Jan-2024 05:50:29,1410
16-Jan-2024 05:50:59,16-Jan-2024 05:51:59,60
16-Jan-2024 23:14:05,16-Jan-2024 23:18:05,240
16-Jan-2024 23:20:05,16-Jan-2024 23:28:35,510
16-Jan-2024 23:29:05,16-Jan-2024 23:47:35,1110
16-Jan-2024 23:47:35,16-Jan-2024 23:51:35,240
16-Jan-2024 23:51:35,16-Jan-2024 23:53:05,90
16-Jan-2024 23:53:05,16-Jan-2024 23:55:35,150
16-Jan-2024 23:55:35,17-Jan-2024 00:15:35,1200
17-Jan-2024 00:15:35,17-Jan-2024 00:45:35,1800
17-Jan-2024 00:50:35,17-Jan-2024 01:10:35,1200
17-Jan-2024 01:14:35,17-Jan-2024 01:21:05,390
17-Jan-2024 01:21:05,17-Jan-2024 01:28:05,420
17-Jan-2024 01:32:35,17-Jan-2024 02:21:35,2940
17-Jan-2024 02:21:35,17-Jan-2024 03:02:05,2430
17-Jan-2024 03:02:05,17-Jan-2024 03:36:05,2040
17-Jan-2024 03:37:05,17-Jan-2024 04:05:05,1680
17-Jan-2024 04:05:05,17-Jan-2024 04:10:35,330
17-Jan-2024 04:13:35,17-Jan-2024 04:14:35,60
17-Jan-2024 04:14:35,17-Jan-2024 04:15:35,60
17-Jan-2024 04:16:35,17-Jan-2024 04:20:05,210
17-Jan-2024 04:21:35,17-Jan-2024 04:22:05,30
17-Jan-2024 04:22:05,17-Jan-2024 04:37:05,900
17-Jan-2024 04:40:35,17-Jan-2024 04:46:35,360
17-Jan-2024 04:46:35,17-Jan-2024 04:49:05,150
17-Jan-2024 04:49:05,17-Jan-2024 04:49:35,30
17-Jan-2024 04:50:35,17-Jan-2024 05:36:05,2730
17-Jan-2024 05:36:35,17-Jan-2024 05:45:05,510
17-Jan-2024 05:45:05,17-Jan-2024 05:52:05,420
17-Jan-2024 22:25:02,17-Jan-2024 22:32:02,420
17-Jan-2024 22:32:32,17-Jan-2024 22:43:02,630
17-Jan-2024 22:43:02,17-Jan-2024 23:23:02,2400
17-Jan-2024 23:23:02,18-Jan-2024 00:20:32,3450
18-Jan-2024 00:20:32,18-Jan-2024 01:00:32,2400
18-Jan-2024 01:00:32,18-Jan-2024 01:06:32,360
18-Jan-2024 01:07:02,18-Jan-2024 02:03:32,3390
18-Jan-2024 02:03:32,18-Jan-2024 02:13:32,600
18-Jan-2024 02:13:32,18-Jan-2024 02:15:02,90
18-Jan-2024 02:17:32,18-Jan-2024 03:31:02,4410
18-Jan-2024 03:35:32,18-Jan-2024 03:56:32,1260
18-Jan-2024 03:56:32,18-Jan-2024 04:00:02,210
18-Jan-2024 04:00:02,18-Jan-2024 04:03:02,180
18-Jan-2024 04:03:02,18-Jan-2024 04:07:32,270
18-Jan-2024 04:07:32,18-Jan-2024 04:10:02,150
18-Jan-2024 04:10:02,18-Jan-2024 04:29:32,1170
18-Jan-2024 04:30:02,18-Jan-2024 04:30:32,30
18-Jan-2024 04:30:32,18-Jan-2024 04:31:02,30
18-Jan-2024 04:31:02,18-Jan-2024 04:44:32,810
18-Jan-2024 04:44:32,18-Jan-2024 05:46:32,3720
18-Jan-2024 05:46:32,18-Jan-2024 05:48:02,90
18-Jan-2024 22:22:56,18-Jan-2024 22:35:26,750
18-Jan-2024 22:36:26,18-Jan-2024 23:03:26,1620
18-Jan-2024 23:03:26,18-Jan-2024 23:08:26,300
18-Jan-2024 23:08:26,18-Jan-2024 23:29:26,1260
18-Jan-2024 23:36:56,18-Jan-2024 23:52:26,930
18-Jan-2024 23:52:26,19-Jan-2024 00:16:56,1470
19-Jan-2024 00:16:56,19-Jan-2024 00:33:56,1020
19-Jan-2024 00:33:56,19-Jan-2024 00:41:26,450
19-Jan-2024 00:41:26,19-Jan-2024 00:42:56,90
19-Jan-2024 00:42:56,19-Jan-2024 00:54:56,720
19-Jan-2024 00:55:26,19-Jan-2024 01:24:26,1740
19-Jan-2024 01:24:26,19-Jan-2024 01:29:56,330
19-Jan-2024 01:29:56,19-Jan-2024 02:04:56,2100
19-Jan-2024 02:04:56,19-Jan-2024 03:00:56,3360
19-Jan-2024 03:01:56,19-Jan-2024 03:40:56,2340
19-Jan-2024 03:41:26,19-Jan-2024 03:59:26,1080
19-Jan-2024 04:45:26,19-Jan-2024 05:12:56,1650
19-Jan-2024 05:12:56,19-Jan-2024 05:50:56,2280
19-Jan-2024 05:52:26,19-Jan-2024 05:53:26,60
19-Jan-2024 23:20:19,19-Jan-2024 23:53:49,2010
19-Jan-2024 23:53:49,20-Jan-2024 00:02:49,540
20-Jan-2024 00:02:49,20-Jan-2024 00:09:49,420
20-Jan-2024 00:09:49,20-Jan-2024 00:23:49,840
20-Jan-2024 00:23:49,20-Jan-2024 01:01:19,2250
20-Jan-2024 01:02:19,20-Jan-2024 01:03:19,60
20-Jan-2024 01:09:49,20-Jan-2024 01:33:19,1410
20-Jan-2024 01:33:19,20-Jan-2024 01:44:49,690
20-Jan-2024 01:44:49,20-Jan-2024 01:58:19,810
20-Jan-2024 01:58:19,20-Jan-2024 02:12:49,870
20-Jan-2024 02:13:49,20-Jan-2024 02:43:49,1800
20-Jan-2024 02:48:19,20-Jan-2024 02:58:19,600
20-Jan-2024 02:58:19,20-Jan-2024 03:12:19,840
20-Jan-2024 03:15:49,20-Jan-2024 03:19:49,240
20-Jan-2024 03:19:49,20-Jan-2024 03:21:19,90
20-Jan-2024 03:24:49,20-Jan-2024 03:31:19,390
20-Jan-2024 03:34:49,20-Jan-2024 05:05:49,5460
20-Jan-2024 05:06:49,20-Jan-2024 05:09:19,150
20-Jan-2024 05:09:19,20-Jan-2024 05:47:49,2310
20-Jan-2024 05:47:49,20-Jan-2024 06:49:19,3690
